Manuscript ID,Manuscript Type,Manuscript Type,Submission Date,Submission Question,Submission Question Response
[redacted],Research,Research,10/10/2023 11:47,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,10/10/2023 19:00,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,10/10/2023 19:00,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,11/10/2023 2:44,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,11/10/2023 2:44,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,11/10/2023 8:33,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,11/10/2023 8:33,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,11/10/2023 13:20,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,11/10/2023 13:20,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,11/10/2023 21:41,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,11/10/2023 21:41,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,12/10/2023 5:50,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,12/10/2023 5:50,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,12/10/2023 8:48,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,12/10/2023 8:48,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,12/10/2023 9:25,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,12/10/2023 9:25,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,12/10/2023 9:41,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,12/10/2023 9:41,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,12/10/2023 11:46,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,12/10/2023 11:46,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,12/10/2023 12:14,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,12/10/2023 12:14,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,12/10/2023 12:18,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,12/10/2023 12:18,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,12/10/2023 12:47,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,12/10/2023 12:47,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,12/10/2023 14:43,"Does your paper present new data, or use data/models published elsewhere?",Yes
